HTC One X+,4 000  ₽,м. Селигерская,https://www.avito.ru/moskva/telefony/htc_one_x_1010544341
HTC Desire 650,3 500  ₽,м. Планерная,https://www.avito.ru/moskva/telefony/htc_desire_650_1294693057
HTC deyiser 601 dual SIM,1 500  ₽,м. Бибирево,https://www.avito.ru/moskva/telefony/htc_deyiser_601_dual_sim_968289490
HTC Desire 830 Dual Sim Black Gold,7 000  ₽,м. Верхние Лихоборы,https://www.avito.ru/moskva/telefony/htc_desire_830_dual_sim_black_gold_1051129803
Смартфон htc,1 000  ₽,м. Белорусская,https://www.avito.ru/moskva/telefony/smartfon_htc_945714465
HTC Touch Diamond 2,1 500  ₽,м. Щелковская,https://www.avito.ru/moskva/telefony/htc_touch_diamond_2_1580386598
HTC Desire 300 торг,3 000  ₽,м. Крылатское,https://www.avito.ru/moskva/telefony/htc_desire_300_torg_1000373763
HTC U Ultra 64Gb Sapphire Blue Новый Гарантия рст,29 490  ₽,м. Тверская,https://www.avito.ru/moskva/telefony/htc_u_ultra_64gb_sapphire_blue_novyy_garantiya_rst_943018839
Коммуникатор. Htc 3300,3 300  ₽,м. Теплый стан,https://www.avito.ru/moskva/telefony/kommunikator._htc_3300_37743175
HTC на запчасти,400  ₽,м. Алтуфьево,https://www.avito.ru/moskva/telefony/htc_na_zapchasti_1092506751
HTC U Play комплексный набор,9 999  ₽,м. Хорошево,https://www.avito.ru/moskva/telefony/htc_u_play_kompleksnyy_nabor_1523700828
HTC,3 000  ₽,м. Молодежная,https://www.avito.ru/moskva/telefony/htc_1241692009
Смартфон HTC Wildfire S,500  ₽,м. Жулебино,https://www.avito.ru/moskva/telefony/smartfon_htc_wildfire_s_930221231
HTC desire s,1 500  ₽,м. Тушинская,https://www.avito.ru/moskva/telefony/htc_desire_s_1571591195
HTC Sensation / Desire SV,1 500  ₽,м. Академическая,https://www.avito.ru/moskva/telefony/htc_sensation_desire_sv_1089310419
HTC,2 500  ₽,м. Калужская,https://www.avito.ru/moskva/telefony/htc_1267027315
HTC Desire 510,3 000  ₽,м. Нагорная,https://www.avito.ru/moskva/telefony/htc_desire_510_1558381343
HTC,1 500  ₽,м. Октябрьская,https://www.avito.ru/moskva/telefony/htc_1455137404
HTC U Play 4/64,12 000  ₽,м. Белорусская,https://www.avito.ru/moskva/telefony/htc_u_play_464_1474565111
Htc touch телефон,750  ₽,м. Щукинская,https://www.avito.ru/moskva/telefony/htc_touch_telefon_1557243353
HTC One Dual SIM (2 симкарты + 32 гб памяти),3 700  ₽,м. Киевская,https://www.avito.ru/moskva/telefony/htc_one_dual_sim_2_simkarty_32_gb_pamyati_1607540239
HTC A9,5 000  ₽,м. Тульская,https://www.avito.ru/moskva/telefony/htc_a9_1146640826
HTC Desire 210 dual sim,500  ₽,м. Текстильщики,https://www.avito.ru/moskva/telefony/htc_desire_210_dual_sim_1289777891
HTC desire sv ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_sv_remontzapchasti_1563757788
HTC desire u ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_u_remontzapchasti_1495312428
HTC desire C ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_c_remontzapchasti_1646233348
HTC 8s ремонт/запчасти,1 000  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_8s_remontzapchasti_1637810905
HTC desire 210 ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_210_remontzapchasti_1174001279
HTC desire 326 ремонт/запчасти,1 000  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_326_remontzapchasti_1459315153
HTC desire 526 ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_526_remontzapchasti_1116802430
HTC mozart ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_mozart_remontzapchasti_1435872805
HTC desire 616 ремонт/запчасти,900  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_616_remontzapchasti_962443050
HTC one a9,2 000  ₽,м. Соколиная гора,https://www.avito.ru/moskva/telefony/htc_one_a9_1356996272
HTC ONE M9 б/у в отличном состоянии,10 000  ₽,м. Алма-Атинская,https://www.avito.ru/moskva/telefony/htc_one_m9_bu_v_otlichnom_sostoyanii_1018287123
Мобильный телефон HTC,5 000  ₽,м. Перово,https://www.avito.ru/moskva/telefony/mobilnyy_telefon_htc_1354770643
HTC U11 Plus,29 000  ₽,м. Селигерская,https://www.avito.ru/moskva/telefony/htc_u11_plus_1207168785
Смартфон HTC Desire 326G dual sim EEA требует прош,1 500  ₽,м. Автозаводская,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_326g_dual_sim_eea_trebuet_prosh_1523270182
HTC телефон,1 500  ₽,м. Братиславская,https://www.avito.ru/moskva/telefony/htc_telefon_1348109085
HTC legend,1 500  ₽,м. Краснопресненская,https://www.avito.ru/moskva/telefony/htc_legend_946517629
HTC one v,3 000  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/htc_one_v_1376943326
HTC incredible s,2 499  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/htc_incredible_s_1245502845
Телефон htc one mini серебристый,5 000  ₽,м. Лихоборы,https://www.avito.ru/moskva/telefony/telefon_htc_one_mini_serebristyy_1269874575
Новый смартфон HTC One M9 Gunmetal Grey,10 500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/novyy_smartfon_htc_one_m9_gunmetal_grey_1051663067
Легендарный HTC legend,3 000  ₽,м. Молодежная,https://www.avito.ru/moskva/telefony/legendarnyy_htc_legend_1331122406
HTC One М8,4 000  ₽,м. Люблино,https://www.avito.ru/moskva/telefony/htc_one_m8_1495898518
HTC sensation ремонт/запчасти,700  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_sensation_remontzapchasti_1281867118
HTC Sensation XL,3 000  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/htc_sensation_xl_974676174
HTC,1 500  ₽,м. Тушинская,https://www.avito.ru/moskva/telefony/htc_1558025566
HTC tytn II,1 000  ₽,м. Лермонтовский проспект,https://www.avito.ru/moskva/telefony/htc_tytn_ii_1323905339
HTC hero,1 500  ₽,м. Преображенская площадь,https://www.avito.ru/moskva/telefony/htc_hero_1189552887
HTC Desire EYE,3 900  ₽,м. Охотный ряд,https://www.avito.ru/moskva/telefony/htc_desire_eye_1065372332
HTC Wildfire S,1 000  ₽,м. Аэропорт,https://www.avito.ru/moskva/telefony/htc_wildfire_s_1153805646
HTC,899  ₽,м. Щукинская,https://www.avito.ru/moskva/telefony/htc_1501538899
HTC Desire A8181,800  ₽,м. Первомайская,https://www.avito.ru/moskva/telefony/htc_desire_a8181_934205770
HTC HD 2,1 000  ₽,м. Рязанский проспект,https://www.avito.ru/moskva/telefony/htc_hd_2_1483010110
HTC Desire HD,1 500  ₽,м. Серпуховская,https://www.avito.ru/moskva/telefony/htc_desire_hd_1107161279
HTC dual 601,600  ₽,м. Первомайская,https://www.avito.ru/moskva/telefony/htc_dual_601_1085703846
HTC Desire S S510e,2 000  ₽,м. Арбатская,https://www.avito.ru/moskva/telefony/htc_desire_s_s510e_1164094278
HTC T3333 Touch2,900  ₽,м. Медведково,https://www.avito.ru/moskva/telefony/htc_t3333_touch2_1030577546
HTC,1 500  ₽,м. Братиславская,https://www.avito.ru/moskva/telefony/htc_1120457251
Htc Wildfire S (настроить по),500  ₽,м. Хорошевская,https://www.avito.ru/moskva/telefony/htc_wildfire_s_nastroit_po_1222501832
Раритет на WM6.1. HTC Touch Cruise,900  ₽,м. Беломорская,https://www.avito.ru/moskva/telefony/raritet_na_wm6.1._htc_touch_cruise_473118550
HTC one ремонт/запчасти,500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_one_remontzapchasti_1349035331
"HTC OneS S4, iPhone 4",2 500  ₽,м. Балтийская,https://www.avito.ru/moskva/telefony/htc_ones_s4_iphone_4_1475223797
HTC One M7 Silver,4 300  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_one_m7_silver_1286981788
Htc wildfire a3333,1 500  ₽,м. Царицыно,https://www.avito.ru/moskva/telefony/htc_wildfire_a3333_1190894651
Новый телефон HTC One M9,8 999  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/novyy_telefon_htc_one_m9_1104831202
Телефон HTC ONE M7 32gb (на ремонт/запчасти),2 500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/telefon_htc_one_m7_32gb_na_remontzapchasti_1592595873
Смартфон HTC Desire S на запчасти,500  ₽,м. Севастопольская,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_s_na_zapchasti_1481562890
HTC ONE S в хорошем состоянии,2 500  ₽,м. Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/htc_one_s_v_horoshem_sostoyanii_831073042
HTC evo,2 199  ₽,м. Охотный ряд,https://www.avito.ru/moskva/telefony/htc_evo_1284664548
HTC One M8 16Gb Silver,7 499  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_one_m8_16gb_silver_1001522006
HTC Sensation XL Beats Audio,2 000  ₽,Не указано,https://www.avito.ru/moskva/telefony/htc_sensation_xl_beats_audio_1212802411
"HTC desire X + HTC hero на запчасти, ремонт",1 000  ₽,м. Тверская,https://www.avito.ru/moskva/telefony/htc_desire_x_htc_hero_na_zapchasti_remont_1297268076
HTC Desire 620G Dual Sim,4 000  ₽,м. Добрынинская,https://www.avito.ru/moskva/telefony/htc_desire_620g_dual_sim_1561126969
HTC,2 000  ₽,м. Алтуфьево,https://www.avito.ru/moskva/telefony/htc_1575795537
HTC Radar на запчасти,800  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_radar_na_zapchasti_1051634942
HTC Desire Dual Sim Rus,1 300  ₽,м. Измайлово,https://www.avito.ru/moskva/telefony/htc_desire_dual_sim_rus_912150466
Смартфон HTC Desire 300 в очень хорошем состоянии,2 500  ₽,м. Медведково,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_300_v_ochen_horoshem_sostoyanii_1579678311
HTC 8S,2 000  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/htc_8s_1242317162
HTC One (M8) Dual Sim,10 000  ₽,м. Свиблово,https://www.avito.ru/moskva/telefony/htc_one_m8_dual_sim_1189355729
HTC ONE X9,8 500  ₽,м. Алтуфьево,https://www.avito.ru/moskva/telefony/htc_one_x9_1276578570
HTC desire210 ремонт/запчасти,1 000  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire210_remontzapchasti_1463469957
HTC ONE X,2 800  ₽,м. Щелковская,https://www.avito.ru/moskva/telefony/htc_one_x_1468448718
Смартфон HTC Desire HD 5481,2 500  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_hd_5481_1220356963
Htc one m9,4 500  ₽,м. Коньково,https://www.avito.ru/moskva/telefony/htc_one_m9_1690419864
Htc one mini 2,2 500  ₽,м. Бульвар Рокоссовского,https://www.avito.ru/moskva/telefony/htc_one_mini_2_1440511491
Сотовый телефон HTC WildfireS,800  ₽,м. Электрозаводская,https://www.avito.ru/moskva/telefony/sotovyy_telefon_htc_wildfires_1143602781
HTC MAX 4G (T8290),700  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/htc_max_4g_t8290_1467688009
Оригинальный HTC Qtek 8500 Star Trek на Windows,5 800  ₽,м. Рязанский проспект,https://www.avito.ru/moskva/telefony/originalnyy_htc_qtek_8500_star_trek_na_windows_1448361780
HTC 10 Dark Grey рст 32GB,19 990  ₽,м. Коломенская,https://www.avito.ru/moskva/telefony/htc_10_dark_grey_rst_32gb_1123573959
HTC One M7,3 500  ₽,м. Озёрная,https://www.avito.ru/moskva/telefony/htc_one_m7_1548390703
Смартфон HTC WildFire S (черный),1 700  ₽,м. Полежаевская,https://www.avito.ru/moskva/telefony/smartfon_htc_wildfire_s_chernyy_943593034
HTC Sensation XE,2 000  ₽,м. Дубровка,https://www.avito.ru/moskva/telefony/htc_sensation_xe_1500623521
Смартфон HTC One mini 2,3 000  ₽,м. Царицыно,https://www.avito.ru/moskva/telefony/smartfon_htc_one_mini_2_1491790935
HTC ONE dual sim,2 800  ₽,м. Университет,https://www.avito.ru/moskva/telefony/htc_one_dual_sim_718751089
HTC one mini 2,4 000  ₽,м. Коптево,https://www.avito.ru/moskva/telefony/htc_one_mini_2_1191313717
HTC m10,10 000  ₽,м. Улица Скобелевская,https://www.avito.ru/moskva/telefony/htc_m10_1068252778
HTC ONE mini 2,3 900  ₽,м. Речной вокзал,https://www.avito.ru/moskva/telefony/htc_one_mini_2_1569330105
HTC Desire 500 Dual Sim,4 000  ₽,м. Новокосино,https://www.avito.ru/moskva/telefony/htc_desire_500_dual_sim_1479090670
Смартфон HTC Touch 3G,800  ₽,м. Водный стадион,https://www.avito.ru/moskva/telefony/smartfon_htc_touch_3g_1723013763
Htc desire s,650  ₽,м. Аэропорт,https://www.avito.ru/moskva/telefony/htc_desire_s_1581671543
Htc desire 201 dual sim,1 000  ₽,м. Комсомольская,https://www.avito.ru/moskva/telefony/htc_desire_201_dual_sim_1592436999
HTC Touch Cruise,800  ₽,м. Тропарево,https://www.avito.ru/moskva/telefony/htc_touch_cruise_541153980
Продам телефон htc legend,3 000  ₽,м. Селигерская,https://www.avito.ru/moskva/telefony/prodam_telefon_htc_legend_1166792456
HTC 8X,4 300  ₽,м. ВДНХ,https://www.avito.ru/moskva/telefony/htc_8x_1651653903
HTC desire HD рабочий б/у,700  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_desire_hd_rabochiy_bu_1052983610
HTC one 8M,5 999  ₽,м. Автозаводская,https://www.avito.ru/moskva/telefony/htc_one_8m_1200158896
HTC 8x,1 000  ₽,м. Крымская,https://www.avito.ru/moskva/telefony/htc_8x_1668034734
HTC One X9 dual sim Silver,7 000  ₽,м. Улица 1905 года,https://www.avito.ru/moskva/telefony/htc_one_x9_dual_sim_silver_1100749025
HTC,1 500  ₽,м. Медведково,https://www.avito.ru/moskva/telefony/htc_1500848535
HTC U Play 64gb Синий,11 990  ₽,м. Тульская,https://www.avito.ru/moskva/telefony/htc_u_play_64gb_siniy_1549696718
HTC телефон,1 000  ₽,м. Улица академика Янгеля,https://www.avito.ru/moskva/telefony/htc_telefon_1455056546
HTC 10 32GB Black\Черный,11 000  ₽,м. Академическая,https://www.avito.ru/moskva/telefony/htc_10_32gb_blackchernyy_1090302504
HTC Desire C PL01100,400  ₽,м. Улица Старокачаловская,https://www.avito.ru/moskva/telefony/htc_desire_c_pl01100_1125476262
HTC Touch P3450,700  ₽,м. Тропарево,https://www.avito.ru/moskva/telefony/htc_touch_p3450_909626186
Телефон HTC One M8,3 000  ₽,м. Южная,https://www.avito.ru/moskva/telefony/telefon_htc_one_m8_1716016848
HTC Desire A8181,700  ₽,м. Волжская,https://www.avito.ru/moskva/telefony/htc_desire_a8181_1693069742
HTC Sensation XE,500  ₽,м. Волжская,https://www.avito.ru/moskva/telefony/htc_sensation_xe_1503546784
HTC,1 500  ₽,м. Бунинская аллея,https://www.avito.ru/moskva/telefony/htc_1661890203
Htc 3300,890  ₽,м. Октябрьское поле,https://www.avito.ru/moskva/telefony/htc_3300_1049405685
Телефон сотовый HTC Desire 400,1 600  ₽,м. Охотный ряд,https://www.avito.ru/moskva/telefony/telefon_sotovyy_htc_desire_400_1055275000
HTC One dual sim (ростест),4 500  ₽,м. Новокосино,https://www.avito.ru/moskva/telefony/htc_one_dual_sim_rostest_1581032646
Htc U11,20 000  ₽,м. Строгино,https://www.avito.ru/moskva/telefony/htc_u11_1653963384
HTC Incredible S,2 000  ₽,м. Тульская,https://www.avito.ru/moskva/telefony/htc_incredible_s_1550547957
Телефон HTC Desire 526G dual sim,3 000  ₽,Зеленоград,https://www.avito.ru/moskva_zelenograd/telefony/telefon_htc_desire_526g_dual_sim_1443491760?slocation=637640
HTC Desire 210 dual sim,1 100  ₽,м. Орехово,https://www.avito.ru/moskva/telefony/htc_desire_210_dual_sim_972542619
HTC Touch на запчасти,200  ₽,м. Войковская,https://www.avito.ru/moskva/telefony/htc_touch_na_zapchasti_765056012
HTC One m7 32gb рст,3 300  ₽,м. Тушинская,https://www.avito.ru/moskva/telefony/htc_one_m7_32gb_rst_1149196451
Телефон Htc,3 000  ₽,м. Бульвар Рокоссовского,https://www.avito.ru/moskva/telefony/telefon_htc_1117581324
HTC One E8 White. Односимочный абсолютно новый,15 000  ₽,м. Речной вокзал,https://www.avito.ru/moskva/telefony/htc_one_e8_white._odnosimochnyy_absolyutno_novyy_532220703
HTC,2 000  ₽,м. Планерная,https://www.avito.ru/moskva/telefony/htc_1158526241
HTC Desire 530 Stratus White - Новый/рст,6 790  ₽,м. Тверская,https://www.avito.ru/moskva/telefony/htc_desire_530_stratus_white_-_novyyrst_1488505544
HTC U Ultra 128Gb Brilliant Black Новый / рст,30 590  ₽,м. Тверская,https://www.avito.ru/moskva/telefony/htc_u_ultra_128gb_brilliant_black_novyy_rst_1255777520
Смартфон Телефон htc u11,24 990  ₽,м. Водный стадион,https://www.avito.ru/moskva/telefony/smartfon_telefon_htc_u11_1142891302
Продам моб.HTC Desare SV,500  ₽,м. Медведково,https://www.avito.ru/moskva/telefony/prodam_mob.htc_desare_sv_900002761
Смартфон HTC Touch Diamond2 Black,7 000  ₽,м. Домодедовская,https://www.avito.ru/moskva/telefony/smartfon_htc_touch_diamond2_black_939776299
HTC Z715E Sensation XE,2 156  ₽,м. Свиблово,https://www.avito.ru/moskva/telefony/htc_z715e_sensation_xe_1330805568
Смартфон HTC id 34573,3 500  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/smartfon_htc_id_34573_1124911715
Телефон htc,500  ₽,м. Бабушкинская,https://www.avito.ru/moskva/telefony/telefon_htc_940950922
Телефон HTC One E9+,10 000  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/telefon_htc_one_e9_1374800673
Телефон HTC Legend,1 500  ₽,м. Выхино,https://www.avito.ru/moskva/telefony/telefon_htc_legend_1181843211
"Новые Htc one M9 32gb silver, интернет магазин",9 400  ₽,м. Шаболовская,https://www.avito.ru/moskva/telefony/novye_htc_one_m9_32gb_silver_internet_magazin_1439545747
HTC desire hq a 9191,3 000  ₽,м. Новокосино,https://www.avito.ru/moskva/telefony/htc_desire_hq_a_9191_1064753159
HTC,6 500  ₽,м. Академическая,https://www.avito.ru/moskva/telefony/htc_1339229842
Htc desire s,1 500  ₽,м. Проспект Вернадского,https://www.avito.ru/moskva/telefony/htc_desire_s_1026626556
HTC One X (на запчасти/ремонт) (новая батарея),1 000  ₽,м. Люблино,https://www.avito.ru/moskva/telefony/htc_one_x_na_zapchastiremont_novaya_batareya_1605002564
Телефон HTC,1 000  ₽,м. Бибирево,https://www.avito.ru/moskva/telefony/telefon_htc_1507039617
HTC,2 000  ₽,м. Планерная,https://www.avito.ru/moskva/telefony/htc_1617948640
HTC,3 000  ₽,м. Измайлово,https://www.avito.ru/moskva/telefony/htc_1227164866
HTC windows phone 8x,1 500  ₽,м. Библиотека им. Ленина,https://www.avito.ru/moskva/telefony/htc_windows_phone_8x_1571846851
HTC Desire C по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_c_po_zapchastyam_1392107785
HTC Desire SV по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_sv_po_zapchastyam_1232845049
HTC Windows Phone 8x по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_windows_phone_8x_po_zapchastyam_1304669827
HTC Desire 616 Dual Sim по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_616_dual_sim_po_zapchastyam_1054453046
HTC Sensation XE Z715e (PG58130) по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_sensation_xe_z715e_pg58130_po_zapchastyam_1093173019
HTC One Mini PO58200 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_mini_po58200_po_zapchastyam_1409657452
HTC Wildfire S по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_wildfire_s_po_zapchastyam_1102169579
HTC One M7 32Gb по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_m7_32gb_po_zapchastyam_1197966601
HTC Desire HD A9191 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_hd_a9191_po_zapchastyam_1184269247
HTC Desire 600 Dual Sim по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_600_dual_sim_po_zapchastyam_1087569565
HTC One X s720e PJ46100 16Gb по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_x_s720e_pj46100_16gb_po_zapchastyam_1130930849
HTC Desire V по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_v_po_zapchastyam_1156229543
HTC One SV по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_sv_po_zapchastyam_1042496780
HTC Desire 210 Dual Sim по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_210_dual_sim_po_zapchastyam_1175582250
HTC HD 7 PD29100 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_hd_7_pd29100_po_zapchastyam_1146944286
HTC HD mini T5555 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_hd_mini_t5555_po_zapchastyam_982100659
HTC Desire A8181 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_a8181_po_zapchastyam_957178327
HTC Desire S pg88100 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_s_pg88100_po_zapchastyam_955360271
HTC One S Z560e по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_s_z560e_po_zapchastyam_982628985
HTC One V по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_v_po_zapchastyam_998502713
HTC HD mini PB92100 по запчастям,300  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_hd_mini_pb92100_po_zapchastyam_927918474
Смартфон HTC One e9+,12 000  ₽,м. Речной вокзал,https://www.avito.ru/moskva/telefony/smartfon_htc_one_e9_1434443493
30шт телефонов HTC Snap s521(pcт),3 000  ₽,м. Ленинский проспект,https://www.avito.ru/moskva/telefony/30sht_telefonov_htc_snap_s521pct_1494683386
Htc desire sv,700  ₽,м. Чертановская,https://www.avito.ru/moskva/telefony/htc_desire_sv_1545819383
Смартфон Б/У HTC Desire 820 Gray 16GB(5). Обмен,8 000  ₽,м. Савеловская,https://www.avito.ru/moskva/telefony/smartfon_bu_htc_desire_820_gray_16gb5._obmen_957545021
Смартфон Б/У HTC Butterfly2 Red 16GB (5).Trade-IN,13 000  ₽,м. Савеловская,https://www.avito.ru/moskva/telefony/smartfon_bu_htc_butterfly2_red_16gb_5.trade-in_1500805073
HTC Desire 628 LTE Dual Sim 32Gb(рст),8 900  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_628_lte_dual_sim_32gbrst_1207143725
HTC Desire X (PCT),3 400  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_x_pct_1163475934
HTC Wildfire (A3333),2 500  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_wildfire_a3333_552889739
HTC EVO 3D (ростест),6 700  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_evo_3d_rostest_790320478
HTC U11 Plus translucent black RAM 6gb 64gb,24 000  ₽,м. Речной вокзал,https://www.avito.ru/moskva/telefony/htc_u11_plus_translucent_black_ram_6gb_64gb_1467780891
HTC Desire SV,2 000  ₽,м. Перово,https://www.avito.ru/moskva/telefony/htc_desire_sv_946718135
HTC 628,5 500  ₽,м. Павелецкая,https://www.avito.ru/moskva/telefony/htc_628_1129633435
HTC Desire 12,6 000  ₽,м. Улица 1905 года,https://www.avito.ru/moskva/telefony/htc_desire_12_1269888106
Качественный тайваньский смартфон HTC V6,5 200  ₽,м. Проспект Мира,https://www.avito.ru/moskva/telefony/kachestvennyy_tayvanskiy_smartfon_htc_v6_1049845886
Смартфон HTC Wildfire,999  ₽,м. Пражская,https://www.avito.ru/moskva/telefony/smartfon_htc_wildfire_1481064558
HTC one (m8),9 000  ₽,м. Спортивная,https://www.avito.ru/moskva/telefony/htc_one_m8_1203548487
HTC Desire A8181 (без аккумулятора),690  ₽,м. Нахимовский проспект,https://www.avito.ru/moskva/telefony/htc_desire_a8181_bez_akkumulyatora_979242200
HTC Desire 816G Dual Sim,2 500  ₽,м. Домодедовская,https://www.avito.ru/moskva/telefony/htc_desire_816g_dual_sim_1071774765
HTC T8585 HD2 (Leo) на запчасти,300  ₽,м. Коптево,https://www.avito.ru/moskva/telefony/htc_t8585_hd2_leo_na_zapchasti_964182699
HTC Desire 728G dual sim,4 000  ₽,м. Хорошевская,https://www.avito.ru/moskva/telefony/htc_desire_728g_dual_sim_1341065075
Мобильный телефон HTC Desire 200,800  ₽,м. Бабушкинская,https://www.avito.ru/moskva/telefony/mobilnyy_telefon_htc_desire_200_1167661764
HTC one dual sim чёрный на з/ч или восстановление,1 800  ₽,м. Тульская,https://www.avito.ru/moskva/telefony/htc_one_dual_sim_chernyy_na_zch_ili_vosstanovlenie_1378339652
HTC Desire 300,1 500  ₽,м. Новокосино,https://www.avito.ru/moskva/telefony/htc_desire_300_1333335691
Htc hd 2,2 000  ₽,м. Зябликово,https://www.avito.ru/moskva/telefony/htc_hd_2_1293556290
HTC 820 dual sim,6 700  ₽,м. Охотный ряд,https://www.avito.ru/moskva/telefony/htc_820_dual_sim_1687509081
HTC 626G Dual Sim,4 500  ₽,м. Новослободская,https://www.avito.ru/moskva/telefony/htc_626g_dual_sim_1568928740
HTC hero,400  ₽,м. Октябрьское поле,https://www.avito.ru/moskva/telefony/htc_hero_1556524927
HTC Touch Diamond P3700,2 500  ₽,м. Охотный ряд,https://www.avito.ru/moskva/telefony/htc_touch_diamond_p3700_947007866
Смартфон Б/У HTC One M7 Black 32GB (4+).Trade-IN,6 500  ₽,м. Савеловская,https://www.avito.ru/moskva/telefony/smartfon_bu_htc_one_m7_black_32gb_4.trade-in_929586146
Смартфон Б/У HTC Desier 526 White 1/8GB (3+),4 500  ₽,м. Савеловская,https://www.avito.ru/moskva/telefony/smartfon_bu_htc_desier_526_white_18gb_3_1296428116
Смартфон HTC One mini 2 (Gray),7 000  ₽,м. Новокосино,https://www.avito.ru/moskva/telefony/smartfon_htc_one_mini_2_gray_1423391897
HTC sensation XL,3 800  ₽,м. Новогиреево,https://www.avito.ru/moskva/telefony/htc_sensation_xl_1665712123
HTC Desiree 210 dual sim,1 400  ₽,м. Аэропорт,https://www.avito.ru/moskva/telefony/htc_desiree_210_dual_sim_1361895157
HTC salsa,1 500  ₽,м. Кутузовская,https://www.avito.ru/moskva/telefony/htc_salsa_1447794381
HTC One M9,4 000  ₽,м. Деловой центр,https://www.avito.ru/moskva/telefony/htc_one_m9_820764762
Продам телефон HTC P3350,3 000  ₽,м. Митино,https://www.avito.ru/moskva/telefony/prodam_telefon_htc_p3350_964182486
Телефон HTC,1 000  ₽,м. Речной вокзал,https://www.avito.ru/moskva/telefony/telefon_htc_1624043829
Смартфон HTC Desire 816 Dual SIM,3 999  ₽,м. Проспект Мира,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_816_dual_sim_1695963234
